1920420	2+585	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_2726580|+|50|1.357e-09|1|2|586|2[2]:586[586]:585[585]
4181555	625+1161	0	4336	1	A0A4T0FKI7|unreviewed|Arginine|k147_6687810|+|239|1.73e-66|1|625|1785|625[625]:1785[1785]:1161[1161]
1794813	5576+1392	0	3906	1	A0A366Q855|unreviewed|Aldedh|k147_5518104|+|121|5.748e-31|1|5576|6967|5576[5576]:6967[6967]:1392[1392]
277637	1220-1194	0	3410	-1	A0A8H7B8Y1|unreviewed|Amino|k147_2807023|-|133|1.403e-34|1|27|1220|1220[1220]:27[27]:1194[1194]
5255284	2270+1146	0	4336	1	A0A4T0FKI7|unreviewed|Arginine|k147_1786240|+|224|5.668e-62|1|2270|3415|2270[2270]:3415[3415]:1146[1146]
5845770	82+198	0	3891	1	A0A0C4E0Y4|unreviewed|Hydrophobin|taxID:644358|k147_1977985|+|34|8.895e-05|1|82|279|82[82]:279[279]:198[198]
4964315	1807-246	0	421	-1	A0A7C8NFR9|unreviewed|Hydrophobin|taxID:2813651|k147_2935494|-|33|0.0001779|1|1562|1807|1807[1807]:1562[1562]:246[246]
2092824	56+630	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_1621557|+|58|5.302e-12|1|56|685|56[56]:685[685]:630[630]
5950289	47+246	0	3159	1	A0A8H3BVB6|unreviewed|Hydrophobin|taxID:456999|k147_5779506|+|31|0.0007116|1|47|292|47[47]:292[292]:246[246]
2131027	510+267	0	2538	1	A0A364MWU2|unreviewed|Hydrophobin-like|k147_2533891|+|31|0.0007116|1|510|776|510[510]:776[776]:267[267]
5692440	333-186	0	3441	-1	A0A0H2RS87|unreviewed|Hydrophobin|taxID:27342|k147_2004066|-|31|0.0007116|1|148|333|333[333]:148[148]:186[186]
1445313	2654-666	0	4972	-1	A0A0C9VP92|unreviewed|4-nitrophenylphosphatase|taxID:990650|k147_17711|-|92|3.086e-22|1|1989|2654|2654[2654]:1989[1989]:666[666]
2176593	12279+1179	0	4336	1	A0A4T0FKI7|unreviewed|Arginine|k147_4714311|+|237|6.919e-66|1|12279|13457|12279[12279]:13457[13457]:1179[1179]
4293031	1106-1062	0	4336	-1	A0A4T0FKI7|unreviewed|Arginine|k147_4480597|-|224|5.668e-62|1|45|1106|1106[1106]:45[45]:1062[1062]
619833	2132-600	0	2355	-1	A0A162IG95|unreviewed|EKC/KEOPS|k147_106905|-|53|1.697e-10|1|1533|2132|2132[2132]:1533[1533]:600[600]
16044	955-948	0	3906	-1	A0A366Q855|unreviewed|Aldedh|k147_799027|-|127|8.982e-33|1|8|955|955[955]:8[8]:948[948]
2015744	939-939	0	3906	-1	A0A366Q855|unreviewed|Aldedh|k147_1482827|-|134|7.017e-35|1|1|939|939[939]:1[1]:939[939]
2573793	303-213	0	1913	-1	A0A1L9UB73|unreviewed|Hydrophobin|taxID:767769|k147_4119748|-|31|0.0007116|1|91|303|303[303]:91[91]:213[213]
1255597	3977-1368	0	3906	-1	A0A366Q855|unreviewed|Aldedh|k147_5456326|-|262|2.062e-73|1|2610|3977|3977[3977]:2610[2610]:1368[1368]
2358849	844-165	0	2239	-1	A0A0C9ZTW8|unreviewed|Hydrophobin|taxID:765257|k147_6794119|-|33|0.0001779|1|680|844|844[844]:680[680]:165[165]
4062439	371+609	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_5647589|+|46|2.172e-08|1|371|979|371[371]:979[979]:609[609]
679209	993+1416	0	488	1	A0A420TTB3|unreviewed|Aldedh|k147_6264261|+|215|2.902e-59|1|993|2408|993[993]:2408[2408]:1416[1416]
4545190	655-648	0	2355	-1	A0A162IG95|unreviewed|EKC/KEOPS|k147_1728648|-|51|6.786e-10|1|8|655|655[655]:8[8]:648[648]
202316	363-252	0	2961	-1	A0A409YE93|unreviewed|Hydrophobin|taxID:181874|k147_3063632|-|31|0.0007116|1|112|363|363[363]:112[112]:252[252]
1167236	3383-171	0	4769	-1	A0A6G1HDX2|unreviewed|Cryparin|taxID:1176131|k147_6594482|-|31|0.0007116|1|3213|3383|3383[3383]:3213[3213]:171[171]
337680	1003+1089	0	4336	1	A0A4T0FKI7|unreviewed|Arginine|k147_1160791|+|178|3.989e-48|1|1003|2091|1003[1003]:2091[2091]:1089[1089]
2738775	1105-906	0	488	-1	A0A420TTB3|unreviewed|Aldedh|k147_2239135|-|156|1.673e-41|1|200|1105|1105[1105]:200[200]:906[906]
4563267	159+222	0	148	1	A0A4R8TIT1|unreviewed|Cryparin|taxID:1347389|k147_3233201|+|31|0.0007116|1|159|380|159[159]:380[380]:222[222]
1448347	10+303	0	4342	1	A0A5C2S8U5|unreviewed|Hydrophobin|taxID:1328759|k147_2194467|+|31|0.0007116|1|10|312|10[10]:312[312]:303[303]
3353572	334+324	0	2305	1	A0A8H4EDA3|unreviewed|10|k147_650197|+|62|3.314e-13|1|334|657|334[334]:657[657]:324[324]
4625952	618-609	0	2355	-1	A0A162IG95|unreviewed|EKC/KEOPS|k147_5426483|-|60|1.325e-12|1|10|618|618[618]:10[10]:609[609]
2858654	287+192	0	2110	1	A0A4Q9NEM1|unreviewed|Hydrophobin|taxID:114155|k147_1600159|+|32|0.0003558|1|287|478|287[287]:478[478]:192[192]
1233054	637+1161	0	4336	1	A0A4T0FKI7|unreviewed|Arginine|k147_2878621|+|230|8.857e-64|1|637|1797|637[637]:1797[1797]:1161[1161]
4988316	4148-1008	0	488	-1	A0A420TTB3|unreviewed|Aldedh|k147_6392909|-|144|6.852e-38|1|3141|4148|4148[4148]:3141[3141]:1008[1008]
22647	469-186	0	4588	-1	A0A2T2N7P3|unreviewed|Trihydrophobin|taxID:1448308|k147_2482655|-|31|0.0007116|1|284|469|469[469]:284[284]:186[186]
5820564	317-276	0	1398	-1	A0A1C7ML79|unreviewed|Hydrophobin|taxID:5627|k147_1382043|-|32|0.0003558|1|42|317|317[317]:42[42]:276[276]
6276213	1+573	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_2487296|+|64|8.284e-14|1|1|573|1[1]:573[573]:573[573]
4397829	320+846	0	4998	1	A0A2G8SHC4|unreviewed|MFS|k147_2955838|+|34|8.895e-05|1|320|1165|320[320]:1165[1165]:846[846]
5807055	1064-1065	0	3906	-1	A0A366Q855|unreviewed|Aldedh|k147_2856550|-|190|9.738e-52|1|0|1064|1064[1064]:0[0]:1065[1065]
4204492	367+918	0	3906	1	A0A366Q855|unreviewed|Aldedh|k147_5922602|+|171|5.105e-46|1|367|1284|367[367]:1284[1284]:918[918]
5578271	1678+1263	0	3410	1	A0A8H7B8Y1|unreviewed|Amino|k147_768234|+|141|5.482e-37|1|1678|2940|1678[1678]:2940[2940]:1263[1263]
5901592	1220-1218	0	3906	-1	A0A366Q855|unreviewed|Aldedh|k147_5263471|-|213|1.161e-58|1|3|1220|1220[1220]:3[3]:1218[1218]
3547152	1968+705	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_954849|+|47|1.086e-08|1|1968|2672|1968[1968]:2672[2672]:705[705]
1747916	423+639	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_3716218|+|57|1.06e-11|1|423|1061|423[423]:1061[1061]:639[639]
1724907	528-219	0	3618	-1	A0A165T474|unreviewed|Hydrophobin|taxID:1314782|k147_555930|-|34|8.895e-05|1|310|528|528[528]:310[310]:219[219]
1530503	144+1224	0	2494	1	A0A8J2N5C9|unreviewed|GMC_OxRdtase_N|k147_4314165|+|108|4.709e-27|1|144|1367|144[144]:1367[1367]:1224[1224]
6025801	1009-888	0	3906	-1	A0A366Q855|unreviewed|Aldedh|k147_673846|-|172|2.553e-46|1|122|1009|1009[1009]:122[122]:888[888]
3503005	332-270	0	2273	-1	A0A397GCR2|unreviewed|10|k147_6852467|-|64|8.284e-14|1|63|332|332[332]:63[63]:270[270]
2651637	1164+216	0	2274	1	A0A3N4MBG1|unreviewed|Hydrophobin|taxID:1051890|k147_4560540|+|33|0.0001779|1|1164|1379|1164[1164]:1379[1379]:216[216]
5246209	1828+1149	0	4336	1	A0A4T0FKI7|unreviewed|Arginine|k147_4351481|+|240|8.649e-67|1|1828|2976|1828[1828]:2976[2976]:1149[1149]
5412617	1728+654	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_4818790|+|67|1.036e-14|1|1728|2381|1728[1728]:2381[2381]:654[654]
6082718	37+585	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_1795839|+|49|2.715e-09|1|37|621|37[37]:621[621]:585[585]
6011333	358-270	0	2273	-1	A0A397GCR2|unreviewed|10|k147_1852515|-|64|8.284e-14|1|89|358|358[358]:89[89]:270[270]
3972102	0+624	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_6090976|+|56|2.121e-11|1|0|623|0[0]:623[623]:624[624]
6125540	53+162	0	1242	1	A0A2P2HMW0|unreviewed|Hydrophobin|taxID:1392242|k147_239360|+|31|0.0007116|1|53|214|53[53]:214[214]:162[162]
6402386	291+903	0	4336	1	A0A4T0FKI7|unreviewed|Arginine|k147_974052|+|218|3.628e-60|1|291|1193|291[291]:1193[1193]:903[903]
4405678	1042-213	0	1887	-1	A0A093ZNK5|unreviewed|Hydrophobin|taxID:1420906|k147_6697800|-|31|0.0007116|1|830|1042|1042[1042]:830[830]:213[213]
3273112	3026+600	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_3189153|+|61|6.627e-13|1|3026|3625|3026[3026]:3625[3625]:600[600]
5943501	3781-150	0	2915	-1	A0A0B2WR45|unreviewed|Hydrophobin|taxID:1081103|k147_3601474|-|31|0.0007116|1|3632|3781|3781[3781]:3632[3632]:150[150]
5144625	218+183	0	305	1	A0A194UVB7|unreviewed|Cryparin|taxID:694573|k147_157481|+|31|0.0007116|1|218|400|218[218]:400[400]:183[183]
3721739	579-270	0	2273	-1	A0A397GCR2|unreviewed|10|k147_3006336|-|66|2.071e-14|1|310|579|579[579]:310[310]:270[270]
