3304559	1134-984	0	4336	-1	A0A4T0FKI7|unreviewed|Arginine|k147_1780316|-|184|6.232e-50|1|151|1134|1134[1134]:151[151]:984[984]
8684058	5903+1050	0	4336	1	A0A4T0FKI7|unreviewed|Arginine|k147_7521720|+|208|3.715e-57|1|5903|6952|5903[5903]:6952[6952]:1050[1050]
1914798	16+603	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_9592146|+|59|2.651e-12|1|16|618|16[16]:618[618]:603[603]
7606609	23134-1254	0	3906	-1	A0A366Q855|unreviewed|Aldedh|k147_6847866|-|192|2.434e-52|1|21881|23134|23134[23134]:21881[21881]:1254[1254]
3556164	1829+1578	0	1980	1	A0A8H7XW47|unreviewed|GMC_OxRdtase_N|k147_1211156|+|190|9.738e-52|1|1829|3406|1829[1829]:3406[3406]:1578[1578]
8882977	1+933	0	3906	1	A0A366Q855|unreviewed|Aldedh|k147_5392914|+|289|1.536e-81|1|1|933|1[1]:933[933]:933[933]
2679171	4+615	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_1748929|+|51|6.786e-10|1|4|618|4[4]:618[618]:615[615]
5840733	0+1056	0	4336	1	A0A4T0FKI7|unreviewed|Arginine|k147_9175708|+|220|9.069e-61|1|0|1055|0[0]:1055[1055]:1056[1056]
6535753	89+522	0	572	1	A0A4R0RCR0|unreviewed|HDc|k147_1857873|+|36|2.224e-05|1|89|610|89[89]:610[610]:522[522]
5045492	1649-612	0	2355	-1	A0A162IG95|unreviewed|EKC/KEOPS|k147_7802749|-|64|8.284e-14|1|1038|1649|1649[1649]:1038[1038]:612[612]
4423811	32114-231	0	3798	-1	A0A1Y2J571|unreviewed|Hydrophobin|taxID:1353009|k147_942749|-|32|0.0003558|1|31884|32114|32114[32114]:31884[31884]:231[231]
8532556	1791-615	0	2355	-1	A0A162IG95|unreviewed|EKC/KEOPS|k147_60665|-|55|4.241e-11|1|1177|1791|1791[1791]:1177[1177]:615[615]
3853227	4538-951	0	3906	-1	A0A366Q855|unreviewed|Aldedh|k147_2613889|-|127|8.982e-33|1|3588|4538|4538[4538]:3588[3588]:951[951]
4272768	670-648	0	2355	-1	A0A162IG95|unreviewed|EKC/KEOPS|k147_3379389|-|58|5.302e-12|1|23|670|670[670]:23[23]:648[648]
6316778	4+618	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_4673202|+|45|4.343e-08|1|4|621|4[4]:621[621]:618[618]
1423224	492+1386	0	3906	1	A0A366Q855|unreviewed|Aldedh|k147_1404076|+|246|1.351e-68|1|492|1877|492[492]:1877[1877]:1386[1386]
4598785	6769-1068	0	4336	-1	A0A4T0FKI7|unreviewed|Arginine|k147_6185710|-|213|1.161e-58|1|5702|6769|6769[6769]:5702[5702]:1068[1068]
4030195	6550+561	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_6462158|+|42|3.475e-07|1|6550|7110|6550[6550]:7110[7110]:561[561]
5337094	1+666	0	4972	1	A0A0C9VP92|unreviewed|4-nitrophenylphosphatase|taxID:990650|k147_9479527|+|83|1.58e-19|1|1|666|1[1]:666[666]:666[666]
5086786	4491-1167	0	4336	-1	A0A4T0FKI7|unreviewed|Arginine|k147_9634464|-|203|1.189e-55|1|3325|4491|4491[4491]:3325[3325]:1167[1167]
7748232	6367-1458	0	3906	-1	A0A366Q855|unreviewed|Aldedh|k147_8312459|-|260|8.248e-73|1|4910|6367|6367[6367]:4910[4910]:1458[1458]
