901823	615-615	0	2355	-1	A0A162IG95|unreviewed|EKC/KEOPS|k147_12932794_flag_1_multi_3_0000_len_1416_327151|-|44|8.686e-08|1|1|615|615[615]:1[1]:615[615]
808687	1235-879	0	488	-1	A0A420TTB3|unreviewed|Aldedh|k147_423149_flag_1_multi_4_0000_len_1254_1150957|-|103|1.507e-25|1|357|1235|1235[1235]:357[357]:879[879]
229884	87+738	0	4091	1	A0A8H4RCQ4|unreviewed|Peptidase_M48|k147_10354677_flag_0_multi_2_9748_len_1099_1650051|+|81|6.32e-19|1|87|824|87[87]:824[824]:738[738]
1625012	3175+1221	0	3906	1	A0A366Q855|unreviewed|Aldedh|k147_2060772_flag_0_multi_8_5052_len_4399_644411|+|169|2.042e-45|1|3175|4395|3175[3175]:4395[4395]:1221[1221]
994926	1215+1359	0	3906	1	A0A366Q855|unreviewed|Aldedh|k147_18101284_flag_0_multi_24_3929_len_7628_1404368|+|254|5.279e-71|1|1215|2573|1215[1215]:2573[2573]:1359[1359]
1743550	473+603	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_13519468_flag_0_multi_4_0000_len_2602_633533|+|49|2.715e-09|1|473|1075|473[473]:1075[1075]:603[603]
1700505	340+204	0	4019	1	A0A8H5BWI9|unreviewed|Hydrophobin|taxID:2480587|k147_14188423_flag_1_multi_4_0000_len_1504_1158140|+|31|0.0007116|1|340|543|340[340]:543[543]:204[204]
853179	1100-639	0	2355	-1	A0A162IG95|unreviewed|EKC/KEOPS|k147_13267224_flag_1_multi_2_0000_len_1228_672622|-|64|8.284e-14|1|462|1100|1100[1100]:462[462]:639[639]
949072	271+1164	0	4336	1	A0A4T0FKI7|unreviewed|Arginine|k147_17068804_flag_1_multi_2_0000_len_1436_1839119|+|264|5.155e-74|1|271|1434|271[271]:1434[1434]:1164[1164]
140678	125+678	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_11567745_flag_1_multi_3_0000_len_2183_697538|+|57|1.06e-11|1|125|802|125[125]:802[802]:678[678]
1010981	167+255	0	1674	1	A0A1G4BHL0|unreviewed|Fungal|k147_8123606_flag_1_multi_4_0000_len_2781_16049|+|35|4.447e-05|1|167|421|167[167]:421[421]:255[255]
205917	5+1005	0	4336	1	A0A4T0FKI7|unreviewed|Arginine|k147_9661370_flag_1_multi_2_0000_len_1018_883107|+|233|1.107e-64|1|5|1009|5[5]:1009[1009]:1005[1005]
934343	301-237	0	3275	-1	A0A146I809|unreviewed|Hydrophobin|taxID:658473|k147_9971318_flag_1_multi_3_0000_len_1393_1367791|-|32|0.0003558|1|65|301|301[301]:65[65]:237[237]
1198670	793-636	0	2355	-1	A0A162IG95|unreviewed|EKC/KEOPS|k147_5638954_flag_1_multi_3_0000_len_1013_315860|-|70|1.294e-15|1|158|793|793[793]:158[158]:636[636]
263456	2228-615	0	2355	-1	A0A162IG95|unreviewed|EKC/KEOPS|k147_10742261_flag_0_multi_25_0474_len_2299_822276|-|61|6.627e-13|1|1614|2228|2228[2228]:1614[1614]:615[615]
267283	673-630	0	2355	-1	A0A162IG95|unreviewed|EKC/KEOPS|k147_2952081_flag_0_multi_5_6396_len_1257_944740|-|53|1.697e-10|1|44|673|673[673]:44[44]:630[630]
1170238	687+651	0	2355	1	A0A162IG95|unreviewed|EKC/KEOPS|k147_14214637_flag_1_multi_3_0000_len_1880_1308115|+|59|2.651e-12|1|687|1337|687[687]:1337[1337]:651[651]
1770156	850-678	0	4972	-1	A0A0C9VP92|unreviewed|4-nitrophenylphosphatase|taxID:990650|k147_9482476_flag_1_multi_5_0000_len_1907_1484925|-|97|9.644e-24|1|173|850|850[850]:173[173]:678[678]
471471	1150-1029	0	488	-1	A0A420TTB3|unreviewed|Aldedh|k147_10877631_flag_1_multi_2_0000_len_1152_1772519|-|201|4.755e-55|1|122|1150|1150[1150]:122[122]:1029[1029]
305495	1814-615	0	2355	-1	A0A162IG95|unreviewed|EKC/KEOPS|k147_15163374_flag_1_multi_25_1774_len_2030_265445|-|61|6.627e-13|1|1200|1814|1814[1814]:1200[1200]:615[615]
1862682	1069-1062	0	3906	-1	A0A366Q855|unreviewed|Aldedh|k147_11022639_flag_1_multi_3_0000_len_1433_641663|-|165|3.267e-44|1|8|1069|1069[1069]:8[8]:1062[1062]
243993	505-186	0	2680	-1	M2PI99|unreviewed|Hydrophobin|taxID:914234|k147_9825441_flag_0_multi_1_9901_len_1362_199460|-|34|8.895e-05|1|320|505|505[505]:320[320]:186[186]
201625	1670-714	0	4091	-1	A0A8H4RCQ4|unreviewed|Peptidase_M48|k147_9891814_flag_0_multi_6_9849_len_2265_745763|-|78|5.056e-18|1|957|1670|1670[1670]:957[957]:714[714]
